gene_id	gene_name	A5BKO_1	A5BKO_2	A5BKO_3	Mix_1	Mix_2	Mix_3	NT_1	NT_2	NT_3
ENSG00000255189.1	GLYATL1P1	0	0	0	0	0	0	0	0	0
ENSG00000255190.2	TRIM51DP	0	0	0	0	0	0	0	0	0
ENSG00000255191.1	ENSG00000255191	0	0	0	0	0	0	0	0	0
ENSG00000255192.7	NANOGP8	0	0	0	2	0	1	0	0	0
ENSG00000255193.1	LINC02726	0	0	0	0	0	0	0	0	0
ENSG00000255196.1	OR4A17P	0	0	0	0	0	0	0	0	0
ENSG00000255197.7	SLC39A13-AS1	0	0	0	0	0	0	0	0	1
ENSG00000255198.6	SNHG9	110	97	96	76	77	73	89	73	69
ENSG00000255199.2	GTF2IP11	0	0	0	0	0	0	0	0	0
ENSG00000255200.2	PGAM1P8	0	0	0	0	1.003	0	0	0	0
ENSG00000255201.1	ENSG00000255201	0	0	0	1	0	0	0	0	0
ENSG00000255202.1	ENSG00000255202	0	0	0	0	0	0	0	0	0
ENSG00000255203.1	OR7E2P	0	0	0	0	0	0	0	0	0
ENSG00000255204.1	ENSG00000255204	0	0	0	0	0	0	0	0	0
ENSG00000255205.1	MED28P5	0	0	0	0	0	0	0	0	0
ENSG00000255206.1	ENSG00000255206	0	0	0	0	0	0	0	0	0
ENSG00000255207.1	ENSG00000255207	0	0	0	0	0	0	0	0	0
ENSG00000255209.1	ENSG00000255209	0	0	0	0	0	0	0	0	0
ENSG00000255210.1	ENSG00000255210	0	0	0	0	0	0	0	0	1
ENSG00000255211.1	ENSG00000255211	0	0	0	0	0	0	0	0	0
ENSG00000255213.1	NPM1P35	0	1.001	0	0	1.001	0	0	0	0
ENSG00000255214.1	ENSG00000255214	0	0	0	0	0	0	0	0	0
ENSG00000255215.1	OR4R1P	0	0	0	0	0	0	0	0	0
ENSG00000255216.2	ENSG00000255216	0	0	0	0	0	0	0	0	0
ENSG00000255217.1	OR5J7P	0	0	0	0	0	0	0	0	0
ENSG00000255218.1	OR5BC1P	0	0	0	0	0	0	0	0	0
ENSG00000255219.1	ENSG00000255219	0	0	0	0	0	0	0	0	0
ENSG00000255220.1	DDX18P5	1	0	0	0	0	0	0	0	0
ENSG00000255221.5	CARD17P	0	0	0	0	0	0	0	0	0
ENSG00000255222.1	SETP17	3	0	0	0	0	0	1	1	0
ENSG00000255223.5	OR5M11	0	0	0	0	0	0	0	0	0
ENSG00000255224.2	ENSG00000255224	49	45	36	19	23	20	44	37	27
ENSG00000255225.1	OR8B6P	0	0	0	0	0	0	0	0	0
ENSG00000255226.2	LINC02690	0	0	0	0	0	0	0	0	0
ENSG00000255227.1	LINC03096	0	0	0	0	0	0	0	0	0
ENSG00000255229.1	ENSG00000255229	0	0.5	0.5	0.5	0	0	0	0	0.5
ENSG00000255230.1	VPS51P17	0	0	0	0	0	0	0	0	0
ENSG00000255231.1	MRPS36P4	0	0	0	0	0	0	0	0	0
ENSG00000255232.1	ENSG00000255232	0	0	0	0	0	0	0	0	0
ENSG00000255233.1	ENSG00000255233	0	0	0	0	0	0	0	0	0
ENSG00000255234.6	CCDC90B-AS1	0	3	3	3	1	4	4	1	2
ENSG00000255235.1	ENSG00000255235	0	0	0	0	0	0	0	0	0
ENSG00000255236.3	CHKA-DT	2	1	1	2	3	1	1	1	2
ENSG00000255237.1	ENSG00000255237	0	0	0	0	0	0	0	1	0
ENSG00000255238.1	RFPL4AP1	0	0	0	0	0	0	0	0	0
ENSG00000255239.2	TREHP1	0	0	0	0	0	0	0	0	0
ENSG00000255240.6	ENSG00000255240	0	0	0	0	0	0	0	0	0
ENSG00000255241.1	ENSG00000255241	0	0	0	0	0	0	0	0	0
ENSG00000255244.1	ENSG00000255244	0	0	0	0	0	0	0	0	0
ENSG00000255245.4	FXYD6-FXYD2	0	0	0	0	0	0	0	0	0
ENSG00000255246.2	ENSG00000255246	0	0	0	0	0	0	0	0	0
ENSG00000255247.1	NECTIN1-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255248.11	MIR100HG	0	0	0	0	0	0	0	0	0
ENSG00000255250.2	ENSG00000255250	0	0	0	0	0	0	0	0	0
ENSG00000255251.2	PRR23D1	0	0	0	0	0	0	0	0	0
ENSG00000255252.3	ENSG00000255252	0	0	0	0	1	0	0	0	0
ENSG00000255253.1	ENSG00000255253	0	0	0	0	0	0	0	0	0
ENSG00000255254.1	HIGD1AP5	0	0	0	0	0	0	0	0	0
ENSG00000255255.1	PPP1R1AP1	0	0	0	0	0	0	0	0	0
ENSG00000255256.1	ENSG00000255256	0	0	0	0	0	0	0	0	0
ENSG00000255258.2	LINC02743	0	0	0	0	0	0	0	0	0
ENSG00000255259.2	ZNF123P	0	0	0	0	0	0	0	0	0
ENSG00000255260.1	ENSG00000255260	0	0	0	0	0	0	0	0	0
ENSG00000255261.1	OR7E4P	0	0	0	0	0	0	0	0	0
ENSG00000255262.3	ELOBP2	0	0	0	0	0	0	0	0	0
ENSG00000255265.1	TMA16P1	0	0	0	0	0	0	0	0	0
ENSG00000255266.1	ENSG00000255266	0	0	0	0	0	0	0	0	0
ENSG00000255267.4	LINC02687	0	0	0	0	0	0	0	0	0
ENSG00000255268.2	ENSG00000255268	0	0	0	0	0	0	0	0	0
ENSG00000255269.3	LINC02710	0	0	0	0	0	0	0	0	0
ENSG00000255270.1	NAV2-IT1	0	0	0	0	0	0	0	0	0
ENSG00000255271.1	ENSG00000255271	0	0	0	0	0	0	0	0	0
ENSG00000255272.1	ENSG00000255272	0	0	0	0	0	0	0	0	0
ENSG00000255273.1	VPS51P14	0	0	0	0	0	0	0	0	0
ENSG00000255274.10	SMIM35	0	0	0	0	0	0	0	0	0
ENSG00000255276.1	RRM1-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255277.4	ABCC6P2	0	0	0	0	0	0	0	0	0
ENSG00000255279.1	ENSG00000255279	0	0	0	0	0	0	0	0	0
ENSG00000255280.1	ENSG00000255280	0	0	0	0	0	0	0	0	0
ENSG00000255281.1	ENSG00000255281	0	0	0	0	0	0	0	0	0
ENSG00000255282.7	WTAPP1	0	0	0	0	0	0	0	0	0
ENSG00000255283.3	ENSG00000255283	0	0	0	0	0	0	0	0	0
ENSG00000255284.4	GATD1-DT	92	122	76	110	72.999	81	103	82	94.999
ENSG00000255285.1	ENSG00000255285	0	0	0	0	0	0	0	0	0
ENSG00000255286.2	ENSG00000255286	0	0	0	0	0	0	0	0	0
ENSG00000255287.1	SNRPGP16	0	0	0	0	0	0	0	0	0
ENSG00000255288.1	ENSG00000255288	0	0	0	0	0	0	0	0	0
ENSG00000255289.1	ENSG00000255289	0	0	0	1	0	0	0	0	0
ENSG00000255291.2	HMGB1P40	1	0	0	1	0	0	0	0	0
ENSG00000255292.9	ENSG00000255292	1.851	7.968	5.383	1.315	0	8.23	2.271	11.499	10.205
ENSG00000255293.1	WIZP1	0	0	0	0	0	0	0	0	0
ENSG00000255294.2	OR4A50P	0	0	0	0	0	0	0	0	0
ENSG00000255295.1	H3P34	0	0	0	0	0	0	0	0	0
ENSG00000255296.1	ENSG00000255296	0	0	0	0	0	0	0	0	0
ENSG00000255297.1	OR4A41P	0	0	0	0	0	0	0	0	0
ENSG00000255298.5	OR8G5	0	0	0	0	0	0	0	0	0
ENSG00000255299.5	ENSG00000255299	0	0	0	1	2	0	0	0	1
ENSG00000255300.6	LINC02745	0	0	0	0	0	0	0	0	0
ENSG00000255301.1	ENSG00000255301	0	0	0	0	1	2	0	0	0
ENSG00000255302.5	EID1	2407	2968	2232	2525	2188	2194	2111	2134	2072
ENSG00000255303.3	OR5BA1P	0	0	0	0	0	0	0	0	0
ENSG00000255304.1	OR4A46P	0	0	0	0	0	0	0	0	0
ENSG00000255305.1	ANKRD33BP9	0	0	0	0	0	0	0	0	0
ENSG00000255306.1	ENSG00000255306	0	1	0	2	2	2	0	0	0
ENSG00000255307.2	OR52B2	0	0	0	0	0	0	0	0	0
ENSG00000255308.1	CSRP3-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255309.1	ENSG00000255309	0	0	0	0	0	0	0	0	0
ENSG00000255310.2	ENSG00000255310	0	0	0	0	0	0	0	0	0
ENSG00000255311.5	DLG2-AS2	0	0	0	0	0	0	0	0	0
ENSG00000255312.1	OR4C7P	0	0	0	0	0	0	0	0	0
ENSG00000255313.2	ENSG00000255313	0	0	0	0	0	0	0	0	0
ENSG00000255314.4	ENSG00000255314	1	0	0	1	0	0	0	0	0
ENSG00000255315.1	OR8A3P	0	0	0	0	0	0	0	0	0
ENSG00000255316.1	MTND6P25	0	0	0	0	0	0	0	0	0
ENSG00000255317.1	ENSG00000255317	0	0	0	0	0	0	0	0	0
ENSG00000255319.6	ENPP7P8	0	0	0	0	0	0	0	0	0
ENSG00000255320.2	ENSG00000255320	4	12	5	13	9	10	14	7	6
ENSG00000255321.1	ENSG00000255321	0	0	0	0	0	0	0	0	0
ENSG00000255323.6	LINC01495	0	0	0	0	0	0	0	0	0
ENSG00000255325.2	ENSG00000255325	0	0	0	0	0	0	0	0	0
ENSG00000255326.1	ENSG00000255326	0	0	0	0	0	0	0	0	0
ENSG00000255327.1	LINC02697	0	0	0	0	0	0	0	0	0
ENSG00000255328.2	ENSG00000255328	44	27.001	45	64.001	53	44	18	26	17
ENSG00000255329.1	H2AZP4	0	0	0	0	0	0	0	0	0
ENSG00000255330.9	ENSG00000255330	145.491	399.728	124.468	445.051	312.874	305.658	231.835	280.891	316.823
ENSG00000255331.1	ENSG00000255331	0	0	0	0	0	0	0	0	0
ENSG00000255332.8	LINC02756	0	0	0	0	0	0	0	0	0
ENSG00000255333.1	ENSG00000255333	0	0	0	0	0	0	0	0	0
ENSG00000255334.1	ENSG00000255334	0	0	0	0	0	0	0	0	0
ENSG00000255335.2	LINC02729	0	0	0	0	0	0	0	0	0
ENSG00000255336.1	ENSG00000255336	0	0	0	0	0	0	0	0	0
ENSG00000255337.1	TMEM123-DT	1	1	1	6	3	7	0	1	2
ENSG00000255338.1	ENSG00000255338	0	0	0	0	0	0	0	0	0
ENSG00000255339.6	ENSG00000255339	57.609	100.663	66.046	116.579	112.083	71.121	78.225	97.312	96.587
ENSG00000255340.1	ENSG00000255340	0	0	0	0	0	0	0	0	0
ENSG00000255341.1	OR8Q1P	0	0	0	0	0	0	0	0	0
ENSG00000255342.1	ENSG00000255342	0	0	0	0	0	0	0	0	0
ENSG00000255343.1	ENSG00000255343	0	0	0	0	0	0	0	0	0
ENSG00000255344.2	LINC02706	0	0	0	0	0	0	1	0	0
ENSG00000255345.1	ENSG00000255345	0	0	0	0	0	0	0	0	0
ENSG00000255346.11	NOX5	0	0	0	0	0	1	0	0	0
ENSG00000255347.1	ENSG00000255347	0	0	0	0	0	0	0	0	0
ENSG00000255348.1	ENSG00000255348	1	0	0	0	0	0	0	1	0
ENSG00000255349.1	OR4A7P	0	0	0	0	0	0	0	0	0
ENSG00000255350.1	MTCO1P15	0	0	0	0	0	0	0	0	0
ENSG00000255351.1	ENSG00000255351	3	1	3	1	1	1	3	1	0
ENSG00000255352.1	PPP1R10P1	0	0	0	0	0	0	0	0	0
ENSG00000255353.1	ASS1P13	0	0	0	0	0	0	0	0	0
ENSG00000255355.1	PATL1-DT	0	1	0	0	0	0	0	1	1
ENSG00000255356.2	ENSG00000255356	0	0	0	0	0	0	0	0	0
ENSG00000255357.2	ENSG00000255357	0	0	0	0	0	0	0	0	0
ENSG00000255358.1	NDUFAF2P2	0	0	0	0	0	1	0	0	0
ENSG00000255359.3	CCDC179	0	0	0	0	0	0	0	0	0
ENSG00000255360.1	ENSG00000255360	0	0	0	0	0	0	0	0	0
ENSG00000255361.1	RPL7L1P17	0	0	0	0	0	0	0	0	1.002
ENSG00000255362.1	LINC02761	0	0	0	0	0	0	0	0	0
ENSG00000255363.3	LINC02757	2	1	4	5	3	2	3	0	2
ENSG00000255364.1	SMILR	0	0	0	0	0	0	0	0	0
ENSG00000255365.1	ENSG00000255365	0	0	0	0	0	0	0	0	0
ENSG00000255366.1	ENSG00000255366	0	0	0	0	0	0	0	0	0
ENSG00000255367.4	ENSG00000255367	0	0	0	0	0	0	1	0	0
ENSG00000255368.1	ENSG00000255368	0	0	0	0	0	0	0	0	0
ENSG00000255369.1	ENSG00000255369	0	0	0	0	0	0	0	0	0
ENSG00000255370.1	CYCSP25	0	0	0	0	0	0	0	0	0
ENSG00000255371.1	OPCML-IT2	0	0	0	0	0	0	0	0	0
ENSG00000255372.1	ENSG00000255372	14	6	7	19	8	7	4	7	6
ENSG00000255374.3	TAS2R43	1	0	0	0	0	0	0	0	1
ENSG00000255375.3	ENSG00000255375	0	0	0	0	0	0	0	0	0
ENSG00000255376.1	AKTIPP3	0	0	0	0	0	0	0	0	0
ENSG00000255377.1	DUXAP5	0	0	0	0	0	0	0	0	0
ENSG00000255378.1	PRR23D2	0	0	0	0	0	0	0	0	0
ENSG00000255379.1	CYCSP29	0	0	0	0	0	0	0	0	0
ENSG00000255380.1	ENSG00000255380	0	0	0	0	0	0	0	0	0
ENSG00000255381.1	ENSG00000255381	0	1	1	0	0	0	0	0	0
ENSG00000255382.2	LINC02734	0	0	0	0	0	0	0	0	0
ENSG00000255384.1	ENSG00000255384	2	11	1	1	1	0	1	1	1
ENSG00000255385.1	UBTFL10	0	0	0	0	0	0	0	0	0
ENSG00000255386.1	OR5BR1P	0	0	0	0	0	0	0	0	0
ENSG00000255387.1	RDXP1	0	0	0	0	0	0	0	0	0
ENSG00000255388.6	LINC02741	0	0	0	0	0	0	0	0	0
ENSG00000255389.1	ENSG00000255389	100	87	77	103	108	66	48	65	73
ENSG00000255390.1	DCHS1-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255391.1	ENSG00000255391	0	0	0	0	0	0	0	0	0
ENSG00000255393.3	OOSP4B	0	0	0	0	0	0	0	0	0
ENSG00000255395.1	ENSG00000255395	0	0	0	0	0	0	0	0	0
ENSG00000255396.2	ENSG00000255396	0	0	0	0	0	0	0	0	0
ENSG00000255397.1	NASPP1	0	4.006	2	4.035	1.005	2.013	1.008	0	1.002
ENSG00000255398.3	HCAR3	0	1	0	0	0	0	0	1	0
ENSG00000255399.6	TBX5-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255400.1	LINC02989	0	0	0	0	0	0	0	0	0
ENSG00000255401.1	ENSG00000255401	0	0	0	0	0	0	0	0	0
ENSG00000255402.1	ENSG00000255402	0	0	0	0	0	0	0	0	0
ENSG00000255403.1	HSPD1P13	0	0	0	0	0	0	0	0	0
ENSG00000255404.1	ENSG00000255404	0	0	0	0	0	0	0	0	0
ENSG00000255406.3	LINC02730	0	0	0	0	0	0	0	0	0
ENSG00000255408.4	PCDHA3	0	0	0	0	0	0	0	0	0
ENSG00000255409.1	RSF1-IT1	0	1	3	0	0	0	1	0	1
ENSG00000255410.2	ENSG00000255410	0	0	0	0	0	0	0	0	0
ENSG00000255411.3	LINC02548	0	1	0	0	0	0	0	0	0
ENSG00000255413.1	ENSG00000255413	0	0	0	0	0	0	0	0	0
ENSG00000255415.1	VPS51P11	0	0	0	0	0	0	0	0	0
ENSG00000255416.1	OR10AF1P	0	0	0	0	0	0	0	0	0
ENSG00000255417.1	MTCO2P15	0	0	0	0	0	0	0	0	0
ENSG00000255418.6	LINC02718	0	0	0	0	2	0	0	0	0
ENSG00000255420.2	CASC23	0	0	0	0	0	0	0	0	0
ENSG00000255421.1	ENSG00000255421	0	0	0	0	0	0	0	0	0
ENSG00000255422.4	ENSG00000255422	0	0	0	0	0	0	0	0	0
ENSG00000255423.1	EBLN2	14	9	9	17	8	14	10	4	17
ENSG00000255424.1	MRGPRX9P	0	0	0	0	0	0	0	0	0
ENSG00000255425.6	OR8G3P	0	0	0	0	0	0	0	0	0
ENSG00000255426.1	ENSG00000255426	0	0	0	0	0	0	0	0	0
ENSG00000255427.1	LINC02707	0	0	0	0	0	0	0	0	0
ENSG00000255428.1	ENSG00000255428	0	0	0	0	0	0	0	0	0
ENSG00000255429.1	ENSG00000255429	0	0	0	0	0	0	0	0	0
ENSG00000255430.1	CASP1P1	0	0	0	0	0	0	0	0	0
ENSG00000255431.1	OR5B19P	0	0	0	0	0	0	0	0	0
ENSG00000255432.1	ENSG00000255432	1.863	8.64	11.708	0	0	0	0	4.841	3.133
ENSG00000255433.5	LINC02735	0	0	0	0	0	0	0	0	0
ENSG00000255434.1	ENSG00000255434	0	0	0	0	0	0	0	0	0
ENSG00000255435.7	TTC36-AS1	5	2	2	6	2	0	2	2	3
ENSG00000255437.1	ENSG00000255437	0	0	0	0	0	0	0	0	0
ENSG00000255438.2	ENSG00000255438	0	0	0	0	1	0	0	0	0
ENSG00000255439.6	ENSG00000255439	181.012	297.086	248.049	217.525	250.993	236.233	282.823	254.261	198.86
ENSG00000255440.2	ENSG00000255440	1	0	0	1	0	1	0	0	0
ENSG00000255441.1	SIGLEC10-AS1	3	2	0	6	4	3	1	0	1
ENSG00000255442.1	ENSG00000255442	0	0	0	0	0	0	0	0	0
ENSG00000255443.1	CD44-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255444.1	CYCSP27	0	0	0	0	0	0	0	0	0
ENSG00000255445.1	ENSG00000255445	0	0	0	0	0	0	0	0	0
ENSG00000255446.1	ENSG00000255446	0	0	0	0	0	0	0	0	0
ENSG00000255447.1	ENSG00000255447	0	0	0	0	0	0	0	0	0
ENSG00000255448.1	ENSG00000255448	0	0	0	0	0	0	0	0	0
ENSG00000255449.1	ENSG00000255449	1	1	0	3	0	0	0	0	0
ENSG00000255450.1	EEF1A1P47	0	0	0	0	0	0	1	0	0
ENSG00000255451.1	ENSG00000255451	0	0	0	0	0	0	0	0	0
ENSG00000255452.1	ENSG00000255452	0	0	0	0	0	0	0	0	0
ENSG00000255454.1	ENSG00000255454	0	0	0	0	0	0	0	0	0
ENSG00000255455.2	ENSG00000255455	0	0	0	0	0	0	0	0	0
ENSG00000255456.1	ENSG00000255456	0	0	0	0	0	0	0	0	0
ENSG00000255457.1	ENSG00000255457	0	0	0	0	0	0	0	0	0
ENSG00000255458.9	SMIM14-DT	1	12	0	13	5	5	6	2	4
ENSG00000255459.2	ENSG00000255459	0	0	0	0	0	0	0	0	0
ENSG00000255460.1	ZDHHC20P3	0	0	0	0	0	0	0	0	0
ENSG00000255461.1	OR8I1P	0	0	0	0	0	0	0	0	0
ENSG00000255462.1	ENSG00000255462	0	0	0	0	0	0	0	0	0
ENSG00000255463.1	ENSG00000255463	0	0	0	0	0	0	0	0	0
ENSG00000255464.1	SEPTIN14P8	0	0	0	0	0	0	0	0	0
ENSG00000255466.1	OR5AL2P	0	0	0	0	0	0	0	0	0
ENSG00000255467.1	ENSG00000255467	5	5	4	3	4	2	6	5	15
ENSG00000255468.7	B4GAT1-DT	67	87	55	58	28.001	45	70	76	54
ENSG00000255469.1	BOLA3P1	0	0	0	0	0	0	0	0	0
ENSG00000255470.1	ENSG00000255470	0	2	0	0	0	0	0	0	0
ENSG00000255471.1	PRSS23-AS1	0	0	0	0	0	0	0	0	0
ENSG00000255472.1	ENSG00000255472	0	0	0	0	0	0	0	0	0
ENSG00000255474.1	GAU1	0	0	0	0	0	0	0	0	0
ENSG00000255475.1	ENSG00000255475	0	0	0	0	0	0	0	0	0
ENSG00000255476.1	ENSG00000255476	0	0	0	0	0	0	0	0	0
ENSG00000255477.1	ENSG00000255477	0	0	0	0	0	0	0	0	0
ENSG00000255478.1	ENSG00000255478	0	1	0	0	0	0	0	0	0
ENSG00000255479.1	ENSG00000255479	0	0	0	0	0	0	0	0	0
ENSG00000255480.1	ENSG00000255480	0	0	0	0	0	0	0	0	0
ENSG00000255481.2	OR56A7P	0	0	0	0	0	0	0	0	0
ENSG00000255482.1	ENSG00000255482	0	0	0	0	0	0	0	0	0
ENSG00000255483.1	METTL5P4	0	0	0	0	0	0	0	0	0
ENSG00000255484.2	LINC02764	0	0	0	0	0	0	0	0	0
ENSG00000255485.1	OR5G4P	0	0	0	0	0	0	0	0	0
ENSG00000255486.1	ENSG00000255486	0	0	0	0	0	0	0	0	0
ENSG00000255487.1	ENSG00000255487	0	0	0	0	0	0	1	0	0
ENSG00000255489.1	ENSG00000255489	0	0	0	0	0	0	0	0	0
ENSG00000255490.1	EIF4A2P5	0	0	0	0	0	0	0	0	0
ENSG00000255491.4	ENSG00000255491	1	1	6	0	4	2	1	3	2
ENSG00000255492.1	H3P33	0	0	0	0	0	0	0	0	0
ENSG00000255493.2	OR4A10P	0	0	0	0	0	0	0	0	0
ENSG00000255494.2	LINC00681	0	0	0	0	0	0	0	0	0
ENSG00000255496.1	ENSG00000255496	0	0	0	0	0	0	0	0	0
ENSG00000255497.1	ENSG00000255497	0	0	0	0	0	0	0	0	0
ENSG00000255498.1	ENSG00000255498	0	2	0	0	0	0	1	1	0
ENSG00000255499.1	ENSG00000255499	0	0	0	0	0	0	0	0	0
ENSG00000255500.2	ENSG00000255500	0	1.015	0	0	0	0	0	0	0
ENSG00000255501.3	CARD18	0	0	0	0	0	0	0	0	0
ENSG00000255502.6	LINC02713	0	0	0	0	0	0	0	0	0
ENSG00000255503.1	LINC02951	1	1	0	0	0	0	0	0	0
ENSG00000255504.2	MTMR12P1	0	0	0	0	0	0	0	0	0
ENSG00000255505.1	ENSG00000255505	0	0	0	0	0	0	0	0	0
ENSG00000255506.1	ENSG00000255506	0	0	0	0	0	0	0	0	0
ENSG00000255507.7	UVRAG-DT	1	0	0	0	6	1	1	1	1
ENSG00000255508.7	ENSG00000255508	283.161	231.321	151.47	202.321	168.673	211.089	167.797	191.318	195.47
ENSG00000255510.1	OR8A2P	0	0	0	0	0	0	0	0	0
ENSG00000255511.1	ENSG00000255511	0	0	0	0	0	1	0	0	0
ENSG00000255512.2	LINC02684	0	0	0	0	0	0	0	0	0
ENSG00000255513.1	ENSG00000255513	0	0	0	0	0	0	0	0	0
ENSG00000255514.1	OR4B2P	0	0	0	0	0	0	0	0	0
ENSG00000255515.1	ENSG00000255515	0	0	0	0	0	0	0	0	0
ENSG00000255516.1	ENSG00000255516	0	0	0	0	0	0	0	0	0
ENSG00000255517.8	DPP3-DT	20	50.001	15.999	45	54	35	27	31	22
ENSG00000255519.1	ENSG00000255519	0	0	0	0	0	0	0	0	0
ENSG00000255520.1	ENSG00000255520	0	0	0	1	0	0	0	0	0
ENSG00000255521.3	CD44-DT	0	1	0	2	1	7	2	0	2
ENSG00000255522.1	SNRPCP5	0	0	0	0	0	0	0	0	0
ENSG00000255523.1	ENSG00000255523	0	0	0	0	0	0	0	0	0
ENSG00000255524.8	NPIPB8	0	0	0	0	1.084	0	1.08	1.714	3.259
ENSG00000255525.1	ENSG00000255525	0	0	0	0	0	0	0	0	0
ENSG00000255526.6	NEDD8-MDP1	0	12.893	11.377	14.65	12.716	18.883	13.396	8.431	4.421
ENSG00000255527.1	ENSG00000255527	0	0	0	0	0	0	0	0	0
ENSG00000255528.1	ENSG00000255528	0	0	0	0	0	0	0	0	0
ENSG00000255529.9	POLR2M	1199	1614.728	1212.904	1168.577	941.941	872.959	1101.582	1142.874	1032.176
ENSG00000255530.1	ENSG00000255530	0	0	0	0	0	0	0	0	0
ENSG00000255531.1	NDUFS5P6	0	0	0	0	0	0	0	0	0
ENSG00000255532.2	NOX4P1	0	0	0	0	0	0	0	0	0
ENSG00000255533.1	ENSG00000255533	0	0	0	0	0	0	0	0	0
ENSG00000255534.1	OR4A43P	0	0	0	0	0	0	0	0	0
ENSG00000255535.2	ENSG00000255535	0	0	0	0	0	0	0	0	0
ENSG00000255536.1	MRGPRX5P	0	0	0	0	0	0	0	0	0
ENSG00000255537.1	ENSG00000255537	0	0	0	0	0	0	0	0	0
ENSG00000255538.1	OR10V2P	0	0	0	0	0	1	0	0	0
ENSG00000255539.1	ENSG00000255539	0	0	0	0	0	0	0	0	0
ENSG00000255540.1	ENSG00000255540	0	0	0	0	0	0	0	0	0
ENSG00000255541.1	CKS1BP4	0	0	0	0	0	0	0	0	0
ENSG00000255542.1	SLC1A2-AS2	0	0	0	0	0	0	0	0	0
ENSG00000255543.1	ENSG00000255543	0	0	0	0	0	0	0	0	0
ENSG00000255544.2	DEFB108D	0	0	0	0	0	0	0	0	0
ENSG00000255545.8	B3GAT1-DT	0	0	0	0	0	0	0	0	0
ENSG00000255547.1	RPA2P3	0	1	0	0	0	0	0	0	0
ENSG00000255548.1	ENSG00000255548	0	0	0	0	0	0	0	0	0
ENSG00000255549.2	ENPP7P6	0	0	0	1	0	0	0	0	0
ENSG00000255550.1	ENSG00000255550	0	0	0	0	0	0	0	0	0
ENSG00000255551.1	ENSG00000255551	0	0	0	0	0	0	0	0	0
ENSG00000255552.10	LY6G6E	0	0	0	0	0	0	0	0	0
ENSG00000255553.2	LINC02733	1	0	0	0	0	0	0	0	1
ENSG00000255554.1	OR7E1P	0	0	1	0	0	0	0	0	1
ENSG00000255555.1	ENSG00000255555	0	0	0	0	0	0	0	0	0
ENSG00000255556.2	ENSG00000255556	0	0	0	0	0	0	0	0	0
ENSG00000255557.1	ENSG00000255557	0	0	0	0	0	0	0	0	0
ENSG00000255558.1	ENSG00000255558	0	0	0	0	0	0	0	0	0
ENSG00000255559.1	ZNF252P-AS1	6	5	5	5	4	3	4	4	6
ENSG00000255560.1	OR4R2P	0	0	0	0	0	0	0	0	0
ENSG00000255561.7	FDXACB1	452	419.278	424.172	195	187.321	181	263.556	261.663	288.435
ENSG00000255562.3	UNC93B6	0	0	0	0	0	0	0	0	0
ENSG00000255563.1	ENSG00000255563	0	0	0	0	0	0	0	0	0
ENSG00000255565.1	ENSG00000255565	0	0	0	0	0	0	0	0	0
ENSG00000255566.1	ENSG00000255566	0	0	0	0	0	0	0	0	0
ENSG00000255568.4	BRWD1-AS2	6	13	3	4	15	9	2	6	7
ENSG00000255569.1	TRAV1-1	0	0	0	0	0	0	0	0	0
ENSG00000255571.10	MIR9-3HG	0	0	0	0	0	0	0	0	0
ENSG00000255572.1	ENSG00000255572	0	0	0	0	0	0	0	0	0
ENSG00000255575.1	ENSG00000255575	0	0	0	0	0	0	0	0	0
ENSG00000255580.1	ENSG00000255580	0	0	0	0	0	0	0	0	0
ENSG00000255581.1	ENSG00000255581	2	0	2	2.851	0	0	1	2.001	3.001
ENSG00000255582.1	OR10G2	0	0	0	0	0	0	0	0	0
ENSG00000255583.3	ENSG00000255583	0	0	0	0	0	0	0	0	0
ENSG00000255585.4	ENSG00000255585	0	0	0	0	0	1	0	0	0
ENSG00000255587.9	RAB44	4	0	2	62	42	47	0	1	1
ENSG00000255595.5	LINC02350	0	0	0	0	0	0	0	0	0
ENSG00000255599.1	ENSG00000255599	0	0	0	0	0	0	0	0	0
ENSG00000255605.1	ENSG00000255605	0	0	0	0	0	0	0	0	0
ENSG00000255606.1	LINC02952	0	0	0	0	0	0	0	0	0
ENSG00000255608.1	ENSG00000255608	0	0	0	0	0	0	0	0	0
ENSG00000255618.2	LINC02440	0	0	0	0	0	0	0	0	0
ENSG00000255621.1	ENSG00000255621	0	0	0	0	0	0	0	0	0
ENSG00000255622.4	PCDHB17P	0	0	0	0	0	0	0	0	0
ENSG00000255624.6	C10orf88B	4.268	0	0	7.079	4.22	5.01	4.118	4.855	5.89
ENSG00000255627.1	ENSG00000255627	0	0	0	2	0	0	0	0	0
ENSG00000255628.1	ENSG00000255628	0	0	0	0	0	0	0	0	0
ENSG00000255629.1	ENSG00000255629	0	0	0	0	0	0	0	0	0
ENSG00000255639.3	ENSG00000255639	661.669	1001.714	665.648	563.908	408.215	432.137	635.104	567.912	588.26
ENSG00000255641.1	ENSG00000255641	0	0	0	0	0	0	0	0	0
ENSG00000255642.1	PABPC1P4	0	4.001	1	1	4.003	3.001	0	1	3.002
