gene_id,gene_name,J_910,J_909,J_905,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000079215.9,Zfp664,1172,1809,1682,2338,1858,2149,1652.892059960833,-0.15514746317675984,0.12876192681768692,0.09964363369289603,0.37519391963236604,NS
ENSMUSG00000022668.11,Gtpbp8,590,725,586.001,986.999,723.001,735,698.8220831049783,-0.13906570874416074,0.1002891255389449,0.09983688836607152,0.37532743043805117,NS
ENSMUSG00000024777.11,Ppp2r5b,672,752,889,717,729.999,605,699.3465482263537,0.1557392286852221,0.1418932009017035,0.09984680922115402,0.37532743043805117,NS
ENSMUSG00000027944.14,Hax1,2148.927,2436,1998.957,2207.95,2337.01,2046.986,1980.9449466042543,0.12485248163342529,0.08554603196905913,0.09979186028060077,0.37532743043805117,NS
ENSMUSG00000040857.16,Erf,860,845,867,865,874,787,719.6603865521504,0.13899780383978277,0.10018318453023241,0.09978370785489205,0.37532743043805117,NS
ENSMUSG00000040351.12,Ankib1,1156.001,1703,1236,1864,1719,1791,1428.1873954684534,-0.15011678943225393,0.11617071978327084,0.09989436969780585,0.3753712086716044,NS
ENSMUSG00000041420.19,Meis3,268.001,199.001,138.001,168,152,160,173.81025426098515,0.14229189767043138,0.16664977865689176,0.09991396312146217,0.3753712086716044,NS
ENSMUSG00000019787.10,Trdn,14073,11587.999,17656,30759.999,19610,20738.999,21777.740458498494,-0.1406164612438553,0.16833657589901996,0.09999769176555312,0.37558144435687474,NS
ENSMUSG00000072694.9,1500011B03Rik,705,632,541,530,644,549,549.6322516950536,0.15502410160559055,0.12910678211735224,0.10008151433835077,0.3757919159983882,NS
ENSMUSG00000019261.4,Map1s,447,689,463.001,538,515,342,400.06983841013283,0.15507445503968614,0.14459217339181588,0.10020995560998146,0.37585680799362153,NS
ENSMUSG00000041935.11,Rimoc1,1388,1791,1875,2713,1908,2529,1788.0305502318372,-0.1557875833912695,0.1400936198671545,0.10017616789419186,0.37585680799362153,NS
ENSMUSG00000071644.11,Eef1g,19206.542,21253.412,19915.002,22994.671,19395.745,16890.999,18875.70794530871,0.14045649783594383,0.10215068893565483,0.10020844240508912,0.37585680799362153,NS
ENSMUSG00000092626.3,9130230N09Rik,38,45,35.999,33,35,27,35.72767580012738,0.14396691243554272,0.16466417782357823,0.10020068123124691,0.37585680799362153,NS
ENSMUSG00000021108.19,Prkch,1338,1591,1514,2211,1737,2112,1436.6107256340952,-0.15474352593307875,0.12840155885052001,0.10033083128529367,0.3761506635034029,NS
ENSMUSG00000086784.3,Isoc2a,716,574,425,458,557,435,541.0015688741997,0.1517096644715071,0.15352124536842274,0.10034392561332922,0.3761506635034029,NS
ENSMUSG00000041926.16,Rnpep,1203.001,1918.001,1393,1613,1264,1289,1230.7073832097883,0.154018907154724,0.12590319183791626,0.10040795083169664,0.37618214265891886,NS
ENSMUSG00000044098.15,Rsbn1,897,1183,1069,1489,1163,1534,1102.9097392004026,-0.15160734470712792,0.11961487095804615,0.10039673669476534,0.37618214265891886,NS
ENSMUSG00000034940.16,Synrg,972,1251.999,1264.001,1808.999,1311.999,1434.001,1259.3051639799198,-0.14459659710586534,0.10773683434421732,0.10047604984823058,0.3763330307940511,NS
ENSMUSG00000025184.11,R3hcc1l,736.999,990.999,858,1285,979.999,1142.001,860.8779562870052,-0.14898061518219496,0.11463312144383536,0.10054126327402393,0.3764730303934589,NS
ENSMUSG00000020876.15,Snx11,575.001,567,493,574,493,482.001,473.8476307735202,0.1510102056128127,0.11864008047751622,0.1007080773969294,0.3767379108295004,NS
ENSMUSG00000030103.12,Bhlhe40,6242,6878,5538,6589,6055,5181,5749.413089123846,0.14847348479807357,0.11383835012977087,0.10065181800713259,0.3767379108295004,NS
ENSMUSG00000046432.13,Bex3,753.999,694.001,446,471,668.999,484.999,517.4211217830018,0.1537655502039215,0.14833341217277635,0.1007234222225119,0.3767379108295004,NS
ENSMUSG00000050890.16,Pdik1l,366,569.001,445,674,584,643,453.4533852900491,-0.155570577937591,0.13472764353557293,0.10071319116582625,0.3767379108295004,NS
ENSMUSG00000026288.15,Inpp5d,2127,3256.001,2404,2710.999,2332,2152,1917.1037719180993,0.15371687664416261,0.1254486872304732,0.10075766950697825,0.37676181368036515,NS
ENSMUSG00000001089.15,Luzp1,1021,1930,1462,2477,1911,1990,1392.2530762280592,-0.15364141021035965,0.14860062544359248,0.10078844783869258,0.37677273549428336,NS
ENSMUSG00000029998.15,Pcyox1,2573.999,3051,3454.999,4801,3761,3966,3190.5920312959674,-0.15497895667984166,0.13077115310835838,0.10091121163841792,0.3771274212239851,NS
ENSMUSG00000031613.10,Hpgd,1816,2061,1320,1257,1304,1892,1435.7803017887643,0.15419134673381912,0.14659386744434638,0.10099221185449869,0.37722166952004826,NS
ENSMUSG00000031827.15,Cotl1,9367,13376,5613,7787,9433,5417,6726.061759559475,0.14539443753791023,0.16254866827492137,0.10097251273589129,0.37722166952004826,NS
ENSMUSG00000023892.9,Zfp51,374,490,466,717.562,501,571,507.742844125423,-0.15230838127499424,0.12202458410780782,0.10114339908663925,0.377433379628111,NS
ENSMUSG00000026621.15,Mtarc1,61,31,74,12,35,35,41.610755519202506,0.08476749216991625,0.2037762819507479,0.10113324213027604,0.377433379628111,NS
ENSMUSG00000030177.15,Ccdc77,172,270,188,311,295,262.001,217.1430156477821,-0.15536699723562117,0.134785587892596,0.10116051764524232,0.377433379628111,NS
ENSMUSG00000054203.8,Ifi205,1703.636,2647.37,2370.711,1437.816,1502.792,2353.26,1991.524525913139,0.14392528486033299,0.16420441261811972,0.10113182750966691,0.377433379628111,NS
ENSMUSG00000056116.19,H2-T22,2918.566,2832.22,1845.511,2725.344,2404.4,1798.959,2108.7123559428437,0.1552779776592031,0.1340310295319867,0.10122245339110475,0.3775325206628525,NS
ENSMUSG00000096696.2,Zfp960,273.035,238.104,275.182,537.506,309.86,307.004,307.12325901255764,-0.15427086474292762,0.1458849865996,0.10124291700141706,0.3775325206628525,NS
ENSMUSG00000069539.12,Scyl2,931,1361,1040.001,1704,1276,1475,1169.5296193036606,-0.15232304296760643,0.12228975451780708,0.1013455159100193,0.37781094340766563,NS
ENSMUSG00000007812.17,Zfp655,1299,1710,1444,2181.999,1652.002,1944,1494.0532666580666,-0.14400533299071958,0.10748286134573282,0.10144417151360323,0.3780745163189539,NS
ENSMUSG00000000420.16,Galnt1,4348.001,5921,5190.999,7258,5951,6409,5144.338433499088,-0.13455885095056735,0.09593491641732545,0.10150551840152262,0.37809477730118246,NS
ENSMUSG00000039725.7,Trp53rka,538.626,517.384,526.56,475.277,478.684,533.961,493.82054202034266,0.15141379726163942,0.12027825183043556,0.10149656341182883,0.37809477730118246,NS
ENSMUSG00000024160.18,Spsb3,641.001,626.001,650,687,602.999,468,571.9031891948051,0.15504978617896453,0.13357094892921345,0.10162016240324884,0.3784175926497633,NS
ENSMUSG00000036323.15,Srp72,2540.999,3561.001,3057.001,4588.001,3575,3717.999,3020.591560659202,-0.1435963119687957,0.10705088320125418,0.10168144902673112,0.37854159044495966,NS
ENSMUSG00000039754.11,Alkbh4,163.999,209,182,169,169,143.999,157.35156507921252,0.1538488794750955,0.14659356976005353,0.10172400469472873,0.37859580723616015,NS
ENSMUSG00000018428.16,Akap1,892.999,1040,984,1656,1316,1081,1373.7090615813527,-0.15488576847575342,0.13276932673993286,0.10177760971743514,0.37869110630765074,NS
ENSMUSG00000030682.5,Cdipt,2507.999,2536,1882.999,2276.999,2260.999,1997,1996.20987833031,0.15058303487961971,0.11877291124586113,0.10181193836701871,0.3787146497288031,NS
ENSMUSG00000001909.17,Trmt1,799,904.999,734,886,730,669.998,716.1375204971555,0.15231931148417818,0.12296922266332184,0.10193839578409417,0.37879605448963005,NS
ENSMUSG00000024308.16,Tapbp,6601,7979,5404,6363,7181,5393,5733.124198623426,0.1481434958183782,0.11424299421991192,0.10194585126375255,0.37879605448963005,NS
ENSMUSG00000029500.17,Pgam5,1303,1454,1228,1221,1361,1256,1295.2994176213329,0.14349996485894462,0.10704319562711027,0.10189743977326528,0.37879605448963005,NS
ENSMUSG00000050730.18,Arhgap42,330,460,413.999,574,484.001,572.001,486.41752017383646,-0.15383437336699143,0.12760567271130918,0.10187744448748996,0.37879605448963005,NS
ENSMUSG00000033712.7,Ccar2,844,1047,753,883,848,831,795.4666818417038,0.14096544318389442,0.10372343934271182,0.10200768869266232,0.37892172193580276,NS
ENSMUSG00000037926.16,Ssh2,1486,2329,2283.001,3275,2335,2729,2187.204195093672,-0.1541334707127099,0.12974238221336998,0.10232271634908893,0.3799875723836979,NS
ENSMUSG00000007039.13,Ddah2,1098.001,739,625,747,669.001,572,777.3826184505205,0.14232503668336896,0.16531718063543643,0.1024320215331319,0.3801740889033082,NS
ENSMUSG00000046402.11,Rbp1,2351,2422,1316,1203,2041,1717,1587.9788360105988,0.1481206386136504,0.1579340212357097,0.10243687743764193,0.3801740889033082,NS
ENSMUSG00000046985.12,Tapt1,1223.999,1496.999,1647,2179.999,1765,1717.001,1610.868705434326,-0.1409599413064601,0.10395446869811951,0.10245726832181579,0.3801740889033082,NS
ENSMUSG00000022680.15,Pdxdc1,1412,2224,1819.999,2866.999,2328.001,2335,1769.6863504110252,-0.15472294423010488,0.1344448972768654,0.10250372570762027,0.38024215309807025,NS
ENSMUSG00000003184.16,Irf3,792.999,1044,989,930.999,867.002,942.001,831.262963582715,0.1412071246341302,0.10431863356669632,0.10253922880610371,0.38026955569030785,NS
ENSMUSG00000019792.9,Trmt11,328,327,256.001,418,397.001,388.001,318.6712197888146,-0.14873740157573256,0.11580720858248039,0.10258436218982299,0.3803326476473015,NS
ENSMUSG00000045282.8,Tmem86b,61,60,61,38,60,38,53.882004369131124,0.13237735167919162,0.174740910435254,0.10261973388017955,0.3803595233569275,NS
ENSMUSG00000020691.14,Mettl2,221.001,308.999,278,399,321,342,266.378334509251,-0.14756334364854465,0.11383508983321092,0.10274170784137382,0.38037564522690664,NS
ENSMUSG00000029175.18,Slc35f6,1671,2101,1706.001,1955,1890,1527,1499.9104382412127,0.13726982495666396,0.0995942918449132,0.10281485210544106,0.38037564522690664,NS
ENSMUSG00000029759.10,Pon3,1088,1418.001,1232,2134.999,1620,1755,1355.1344779449494,-0.15142656368716667,0.15184730383582537,0.10269411896273326,0.38037564522690664,NS
ENSMUSG00000031077.8,Fadd,472,499,382,470,461,288,374.24458658067425,0.15467233002936648,0.1380495696568271,0.10282095075412721,0.38037564522690664,NS
ENSMUSG00000031461.5,Myom2,8516,9590.001,14486,20575,15563.001,15974,16130.456771433628,-0.14162803708454866,0.16588675685805565,0.10280866281213373,0.38037564522690664,NS
ENSMUSG00000031715.15,Smarca5,2910.119,3933.996,3292.998,4539.215,4247.959,4579.982,3511.6001770418115,-0.1497647102285666,0.11795894462573435,0.10277555959783535,0.38037564522690664,NS
ENSMUSG00000037149.11,Ddx1,2243,3220,2981,4271,3296,3439,2991.6620612256966,-0.14465316551081295,0.10917712248716435,0.10269301104597638,0.38037564522690664,NS
ENSMUSG00000020868.16,Xylt2,686,720,521,643,674,502,491.197959831124,0.15011124442752105,0.11889552267832178,0.10301420104178537,0.3807125558597185,NS
ENSMUSG00000025877.15,Hk3,1879,2909,2199,2384,2215,1436.001,1723.1810619329033,0.15262394783335576,0.14849100970963003,0.10305276650664913,0.3807125558597185,NS
ENSMUSG00000038398.9,Upf3a,1072,1167.001,1020.999,946.999,1076.999,1093,1031.9609428909628,0.14527816936482235,0.11028568654859944,0.10295766531792169,0.3807125558597185,NS
ENSMUSG00000041966.19,Dcaf17,431,518.001,475,656,576,667,470.8665852311153,-0.15110530141524964,0.12114055486106175,0.10302745863254123,0.3807125558597185,NS
ENSMUSG00000074909.6,Ranbp6,726,823,873,1162,934,1114,892.63252415983,-0.14888662519225862,0.11640569224505683,0.10297473379823732,0.3807125558597185,NS
ENSMUSG00000003119.15,Cdk12,296.999,755.999,680,1121.999,733,887,561.513257823591,-0.14029626003972165,0.16710145467095278,0.1032104667493834,0.3808790075812853,NS
ENSMUSG00000004771.13,Rab11a,4995,5256.001,4260,4611,4912.001,4660.998,4781.7476706811885,0.13753921854420545,0.10008372407940143,0.10317673724825446,0.3808790075812853,NS
ENSMUSG00000015619.11,Gata3,81,31,41,24,42,36,48.5578926328189,0.11378546665324932,0.18822963641277501,0.10313608181225793,0.3808790075812853,NS
ENSMUSG00000044791.17,Setd2,1240.001,1917.002,1717.001,2761.999,1836,2341.001,1600.3255597604082,-0.15396601864847761,0.1432321448876968,0.10318440604639575,0.3808790075812853,NS
ENSMUSG00000003378.10,Grik5,184,104,81,102,97,63,107.58044721648346,0.12111619870364565,0.18320882367848065,0.10325209937628547,0.3809287081462796,NS
ENSMUSG00000016256.11,Ctsz,18392,22840,16426,18335,18625,15282,15391.101974625886,0.1541184587846583,0.13335831794318448,0.1036086003031525,0.3812041129216914,NS
ENSMUSG00000021156.18,Zmynd11,2354,2596,2680,3481.001,2836,3348,2817.1705066326685,-0.13102998127007556,0.09300239502420937,0.10353835812969478,0.3812041129216914,NS
ENSMUSG00000021190.15,Lgmn,20111.999,30409,17551,21292.001,21727,18592,17542.908942291677,0.15385277756867888,0.13104416954884412,0.10348340250743504,0.3812041129216914,NS
ENSMUSG00000021906.15,Oxnad1,509,519.999,669,947.999,735.999,772,761.5945533005561,-0.15342153909050751,0.1449295630366016,0.10359286890815184,0.3812041129216914,NS
ENSMUSG00000026707.16,Nsun6,124,165,136,236,171,197.001,146.1285492770911,-0.1538843304240775,0.14258715015931353,0.10360581393292953,0.3812041129216914,NS
ENSMUSG00000032298.14,Neil1,334,328,263,303,306,235,260.9724576358901,0.15416179526608426,0.13328174584062924,0.10349473362733286,0.3812041129216914,NS
ENSMUSG00000035007.6,Rundc1,680,624,644,650,661,544,558.1474838641858,0.1491735858995161,0.11746576950803354,0.1035684052516634,0.3812041129216914,NS
ENSMUSG00000035228.16,Ccdc106,133,94,64,64,80,69,71.44688941728253,0.12807057658909213,0.17789354876860225,0.10354885013228354,0.3812041129216914,NS
ENSMUSG00000047749.3,Zc3hav1l,183,197,185,237,252,346,201.86360690810727,-0.14952510619722337,0.15482755584426414,0.1035111055552691,0.3812041129216914,NS
ENSMUSG00000057335.12,Cep170,2398,3108.999,2532.999,3759,2923,3883,2655.038005654637,-0.14833896131244964,0.1156956428519471,0.10336409676931181,0.3812041129216914,NS
ENSMUSG00000044894.15,Uqcrq,7422.001,5756.999,8261,5700.001,7113,4615,8466.433392925868,0.14308254389231337,0.1637942539445078,0.1036815753461281,0.3813688622671696,NS
ENSMUSG00000041891.17,Lman1,2334,4352,3329,4879.999,4210.999,4600,3303.765538183145,-0.15411710700918801,0.13393889167740808,0.10373885805648758,0.38147581707830197,NS
ENSMUSG00000022469.18,Rapgef3,149,177,170,168.999,133.001,151,177.55920699614603,0.1539764641682481,0.13277003113047536,0.1037719684686586,0.3814938498338156,NS
ENSMUSG00000036469.17,Marchf1,1243,1635,1580,2392,1663,2424,1483.2488250807114,-0.15199860347814503,0.1490943462107255,0.10393744239195034,0.38189456896254503,NS
ENSMUSG00000046470.6,Sox18,379,380,347,427,315,197,362.181707565592,0.14824272338575326,0.1566738364762459,0.10392313344418423,0.38189456896254503,NS
ENSMUSG00000026083.13,Eif5b,2748,3738,3880,5342,4117,4379.999,3805.1788177609947,-0.1499616006214838,0.11958034923789658,0.10408022513075657,0.38221152454343815,NS
ENSMUSG00000032952.12,Ap4b1,509,697.001,555,782,741.024,727,613.5404090924293,-0.13885687959646634,0.10211886070247292,0.10406597486289611,0.38221152454343815,NS
ENSMUSG00000026116.12,Tmem131,1031,1407.001,1375.001,2101,1458,1553.001,1295.0811509521325,-0.15026816446938118,0.1204360513439844,0.10424821628911904,0.38272451827099213,NS
ENSMUSG00000051067.9,Lingo3,95,77,58,189,169,85,127.52025417554916,-0.11310154041583532,0.18826565582200816,0.10437507850363352,0.38308627863273903,NS
ENSMUSG00000026966.7,Ssna1,1189,1094,978,1138.001,1018,932.001,963.6133523176157,0.1501362217868064,0.12035875053047364,0.10447352595355273,0.3833435807167121,NS
ENSMUSG00000096727.4,Psmb9,991,933,422.001,617,783.999,434,625.5192905640963,0.13862089695087143,0.16819493062224833,0.10451156906697813,0.3833791623625927,NS
ENSMUSG00000001323.18,Srr,525,584,638,985,690.001,693.001,621.061941938013,-0.15116650494545802,0.1230006665975027,0.10456224522674484,0.3834610538751963,NS
ENSMUSG00000068129.6,Cst7,72,78,54,52,57,46,47.99176807034542,0.13385024683944405,0.17263114907826385,0.10464783711009856,0.38367091269018244,NS
ENSMUSG00000022026.8,Olfm4,81,28,30,20,24,42,34.83667511166074,0.10383157595172947,0.19380321506208184,0.10470070159254154,0.383760701636619,NS
ENSMUSG00000015126.11,Tsr3,597.001,573,562,572.001,543,490.001,550.9775812535304,0.15275065338784835,0.12860116969239033,0.10483758838075945,0.3841119915660981,NS
ENSMUSG00000036585.17,Fgf1,426,389,599.001,870,543,730,603.1221638430287,-0.14866207515322596,0.15526201692694452,0.1048533436496883,0.3841119915660981,NS
ENSMUSG00000056698.12,Elmod3,301,259.001,299,290,248,250,276.23542589927786,0.15355520904935976,0.1337179714255687,0.10493806519902184,0.38431825936007863,NS
ENSMUSG00000021124.14,Vti1b,4505.001,3658.999,3390,3794,3670.999,3421,3922.9296875375812,0.15083870362059248,0.1226700441798045,0.10502557055380651,0.38453460794267275,NS
ENSMUSG00000010663.6,Fads1,2945,3599,2409,2744.999,3088.999,2575,2426.9591262574854,0.14880816139738245,0.11808119329870485,0.10511623894797288,0.38476107322302505,NS
ENSMUSG00000022009.2,Nufip1,571,678,500,525,526,562,536.3744158056134,0.15199280493815542,0.126244301645164,0.1051443198988762,0.38476107322302505,NS
ENSMUSG00000033502.16,Cdc14a,523.999,598.999,582,742.001,787,877.001,694.4605350627593,-0.15312535177802136,0.14262952754837344,0.10525652780972636,0.38490475774324845,NS
ENSMUSG00000045962.17,Wnk1,8071.001,12875.998,11429.002,15966.001,12436.999,14425.999,10802.459512778883,-0.14910717085832356,0.11884551537199234,0.10526896110109249,0.38490475774324845,NS
ENSMUSG00000058571.12,Gpc6,62,88,100,142,100,128,83.23670941557027,-0.14975081147494632,0.15290239823644314,0.10524103481651105,0.38490475774324845,NS
ENSMUSG00000027314.7,Dll4,74,92,80,166,132,99,130.27235933978722,-0.13771296927440488,0.16866764306413248,0.10545078044940323,0.3854653528589672,NS
ENSMUSG00000043313.7,Pcdhb19,26,47,52,74,55,85,51.419540175004414,-0.12644305206318063,0.17843315829876122,0.1055152070434619,0.3855966428702573,NS
ENSMUSG00000038429.11,Usp5,2237.999,2950,2205.001,2520.001,2578,1883.001,1998.8584915686774,0.14856104518869784,0.11799906881544803,0.1055985019495247,0.3857967960203462,NS
ENSMUSG00000021365.16,Nedd9,805,1438,948,1505,1300,1550,1077.8057929683075,-0.15330805966729194,0.13481361896828525,0.10568750814412078,0.38601770122852647,NS
ENSMUSG00000025920.20,Stau2,1103,1178,1375.999,2015,1659,1404,1532.3174902270116,-0.15303334936750485,0.13247350698965016,0.10578953059992856,0.3862860154870501,NS
ENSMUSG00000019998.7,Stx7,4558,5497,4342,5185,4687,4812.999,4430.1318524665385,0.11020939512200638,0.07451018742098126,0.10585714550734396,0.3864216938315173,NS
ENSMUSG00000038068.16,Rnf144b,1431,1757,1546,2536,1620,2192,1594.097382642437,-0.15009041391315753,0.12171295476393684,0.10588382974784497,0.3864216938315173,NS
ENSMUSG00000033009.16,Ogfod1,551,848,781,1111,870,912,748.092116974802,-0.14888950299146325,0.11898458142422746,0.10592582522182074,0.3864706733544984,NS
ENSMUSG00000025240.11,Sacm1l,2272,3362.999,2777,4088.001,3538,3821,2933.413977623252,-0.15260821402666544,0.13104691884545142,0.10626764616544862,0.38722679129227483,NS
ENSMUSG00000040536.16,Necab1,19,15,8,60,20,16,27.042763142560574,-0.09455767389646173,0.1983110499384504,0.10617208022602993,0.38722679129227483,NS
ENSMUSG00000044134.10,Pheta1,632.001,298,388,248,298,451,337.27622994738454,0.13120483683400547,0.17428900728014846,0.10623355822169428,0.38722679129227483,NS
